"TABREF LOKASI
 (Tempat lahir (jenis: KB) dan lokasi kerja)",Update: 13/10/2021,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
A5EB03E2378CF6A0E040640A040252AD,09,A5EB03E220E1F6A0E040640A040252AD,KWELAMDUA,KC,,8216037000,,,,,,
A5EB03E2378DF6A0E040640A040252AD,09,A5EB03E220E1F6A0E040640A040252AD,HILIPUK,KC,,8216038000,,,,,,
A5EB03E2378EF6A0E040640A040252AD,09,A5EB03E220E1F6A0E040640A040252AD,UBAHAK,KC,,8216039000,,,,,,
A5EB03E2378FF6A0E040640A040252AD,09,A5EB03E220E1F6A0E040640A040252AD,NALCA,KC,,8216040000,,,,,,
A5EB03E23790F6A0E040640A040252AD,09,A5EB03E220E1F6A0E040640A040252AD,KOSAREK,KC,,8216041000,,,,,,
A5EB03E23791F6A0E040640A040252AD,09,A5EB03E220E1F6A0E040640A040252AD,NIPSAN,KC,,8216042000,,,,,,
A5EB03E23792F6A0E040640A040252AD,09,A5EB03E220E1F6A0E040640A040252AD,BOMELA,KC,,8216043000,,,,,,
A5EB03E23793F6A0E040640A040252AD,09,A5EB03E22166F6A0E040640A040252AD,OKABA,KC,,8201002000,,,,,,
A5EB03E22FD3F6A0E040640A040252AD,02,A5EB03E22041F6A0E040640A040252AD,POGALAN,KC,,3503010000,,,,,,
A5EB03E22FD4F6A0E040640A040252AD,02,A5EB03E22041F6A0E040640A040252AD,TRENGGALEK,KC,,3503011000,,,,,,
A5EB03E22FD5F6A0E040640A040252AD,02,A5EB03E22041F6A0E040640A040252AD,BENDUNGAN,KC,,3503013000,,,,,,
A5EB03E22FD6F6A0E040640A040252AD,02,A5EB03E22041F6A0E040640A040252AD,SURUH,KC,,3503014000,,,,,,
A5EB03E22FD7F6A0E040640A040252AD,02,A5EB03E22163F6A0E040640A040252AD,BESUKI,KC,,3504001000,,,,,,
A5EB03E22FD8F6A0E040640A040252AD,02,A5EB03E22163F6A0E040640A040252AD,BANDUNG,KC,,3504002000,,,,,,
A5EB03E22FD9F6A0E040640A040252AD,02,A5EB03E22163F6A0E040640A040252AD,PAKEL,KC,,3504003000,,,,,,
A5EB03E22FDAF6A0E040640A040252AD,02,A5EB03E22163F6A0E040640A040252AD,CAMPUR DARAT,KC,,3504004000,,,,,,
A5EB03E22FDBF6A0E040640A040252AD,02,A5EB03E22163F6A0E040640A040252AD,PUCANG LABAN,KC,,3504006000,,,,,,
A5EB03E22FDCF6A0E040640A040252AD,02,A5EB03E22163F6A0E040640A040252AD,KALIDAWIR,KC,,3504007000,,,,,,
A5EB03E22FDDF6A0E040640A040252AD,02,A5EB03E22163F6A0E040640A040252AD,REJOTANGAN,KC,,3504008000,,,,,,
A5EB03E22EF1F6A0E040640A040252AD,02,A5EB03E2202EF6A0E040640A040252AD,KARANGANYAR,KC,,3521017000,,,,,,
A5EB03E22EF2F6A0E040640A040252AD,02,A5EB03E2202FF6A0E040640A040252AD,NGRAHO,KC,,3522001000,,,,,,
A5EB03E22EF3F6A0E040640A040252AD,02,A5EB03E2202FF6A0E040640A040252AD,MARGOMULYO,KC,,3522002000,,,,,,
A5EB03E22EF4F6A0E040640A040252AD,02,A5EB03E2202FF6A0E040640A040252AD,TAMBAKREJO,KC,,TC65271260,,,,,,
A5EB03E22EF5F6A0E040640A040252AD,02,A5EB03E2202FF6A0E040640A040252AD,NGAMBON,KC,,3522004000,,,,,,
A5EB03E22EF6F6A0E040640A040252AD,02,A5EB03E2202FF6A0E040640A040252AD,BUBULAN,KC,,3522005000,,,,,,
A5EB03E22F28F6A0E040640A040252AD,09,A5EB03E22034F6A0E040640A040252AD,POOM,KC,,8208005000,,,,,,
A5EB03E22EF7F6A0E040640A040252AD,02,A5EB03E2202FF6A0E040640A040252AD,TEMAYANG,KC,,3522006000,,,,,,
A5EB03E22EF8F6A0E040640A040252AD,02,A5EB03E2202FF6A0E040640A040252AD,SUGIHWARAS,KC,,3522007000,,,,,,
A5EB03E22EF9F6A0E040640A040252AD,02,A5EB03E2202FF6A0E040640A040252AD,KEDUNGADEM,KC,,3522008000,,,,,,
A5EB03E22EFAF6A0E040640A040252AD,02,A5EB03E2202FF6A0E040640A040252AD,KEPOHBARU,KC,,3522009000,,,,,,
A5EB03E22EFBF6A0E040640A040252AD,02,A5EB03E2202FF6A0E040640A040252AD,BAURENO,KC,,3522010000,,,,,,
A5EB03E22EFCF6A0E040640A040252AD,02,A5EB03E2202FF6A0E040640A040252AD,KANOR,KC,,3522011000,,,,,,
A5EB03E22EFDF6A0E040640A040252AD,02,A5EB03E2202FF6A0E040640A040252AD,SUMBERREJO,KC,,3522012000,,,,,,
A5EB03E22EFEF6A0E040640A040252AD,02,A5EB03E2202FF6A0E040640A040252AD,BALEN,KC,,3522013000,,,,,,
A5EB03E2354EF6A0E040640A040252AD,12,A5EB03E220B1F6A0E040640A040252AD,LIMA PULUH,KC,,1471003000,,,,,,
A5EB03E2354FF6A0E040640A040252AD,12,A5EB03E220B1F6A0E040640A040252AD,SUKAJADI,KC,,1471006000,,,,,,
A5EB03E23550F6A0E040640A040252AD,12,A5EB03E220ABF6A0E040640A040252AD,DUMAI TIMUR,KC,,1472003000,,,,,,
A5EB03E23551F6A0E040640A040252AD,07,A5EB03E21F9FF6A0E040640A040252AD,DANAU KERINCI,KC,,1501002000,,,,,,
A5EB03E23552F6A0E040640A040252AD,07,A5EB03E21F9FF6A0E040640A040252AD,GUNUNG KERINCI,KC,,1501006000,,,,,,
A5EB03E23553F6A0E040640A040252AD,07,A5EB03E21F9FF6A0E040640A040252AD,AIR HANGAT TIMUR,KC,,1501010000,,,,,,
A5EB03E23554F6A0E040640A040252AD,07,A5EB03E22014F6A0E040640A040252AD,MUARA BUNGO,KC,,1502002000,,,,,,
A5EB03E23555F6A0E040640A040252AD,07,A5EB03E22014F6A0E040640A040252AD,TANAH TUMBUH,KC,,1502005000,,,,,,
A5EB03E23556F6A0E040640A040252AD,07,A5EB03E22014F6A0E040640A040252AD,PELEPAT ILIR,KC,,1502009000,,,,,,
A5EB03E23557F6A0E040640A040252AD,07,A5EB03E220ACF6A0E040640A040252AD,PELAWAN SINGKUT,KC,,1503004000,,,,,,
A5EB03E23558F6A0E040640A040252AD,07,A5EB03E22015F6A0E040640A040252AD,MERSAM,KC,,1504001000,,,,,,
A5EB03E23559F6A0E040640A040252AD,07,A5EB03E22015F6A0E040640A040252AD,BATIN XXIV,KC,,1504003000,,,,,,
A5EB03E2355AF6A0E040640A040252AD,07,A5EB03E22015F6A0E040640A040252AD,BAJUBANG,KC,,1504007000,,,,,,
A5EB03E2355BF6A0E040640A040252AD,07,A5EB03E22016F6A0E040640A040252AD,TEBO ILIR,KC,,1505001000,,,,,,
A5EB03E2355CF6A0E040640A040252AD,07,A5EB03E22016F6A0E040640A040252AD,TEBO ULU,KC,,1505004000,,,,,,
A5EB03E2355DF6A0E040640A040252AD,07,A5EB03E22016F6A0E040640A040252AD,RIMBO ILIR,KC,,1505007000,,,,,,
A5EB03E2355EF6A0E040640A040252AD,07,A5EB03E22016F6A0E040640A040252AD,MUARO TABIR,KC,,1505010000,,,,,,
A5EB03E2355FF6A0E040640A040252AD,07,A5EB03E22017F6A0E040640A040252AD,PAMENANG,KC,,1506003000,,,,,,
A5EB03E23560F6A0E040640A040252AD,07,A5EB03E22017F6A0E040640A040252AD,TABIR,KC,,1506006000,,,,,,
A5EB03E23561F6A0E040640A040252AD,07,A5EB03E220ADF6A0E040640A040252AD,MERLUNG,KC,,1507005000,,,,,,
A5EB03E23562F6A0E040640A040252AD,07,A5EB03E22018F6A0E040640A040252AD,DENDANG,KC,,1508002000,,,,,,
A5EB03E23563F6A0E040640A040252AD,07,A5EB03E22018F6A0E040640A040252AD,NIPAH PANJANG,KC,,1508005000,,,,,,
A5EB03E23564F6A0E040640A040252AD,07,A5EB03E22019F6A0E040640A040252AD,MESTONG,KC,,1509001000,,,,,,
A5EB03E23565F6A0E040640A040252AD,07,A5EB03E22019F6A0E040640A040252AD,MARO SEBO,KC,,1509004000,,,,,,
A5EB03E23566F6A0E040640A040252AD,07,A5EB03E22019F6A0E040640A040252AD,SUNGAI BAHAR,KC,,1509007000,,,,,,
A5EB03E23567F6A0E040640A040252AD,07,A5EB03E2201AF6A0E040640A040252AD,JELUTUNG,KC,,1571003000,,,,,,
A5EB03E23568F6A0E040640A040252AD,07,A5EB03E2201AF6A0E040640A040252AD,DANAU TELUK,KC,,1571006000,,,,,,
A5EB03E23569F6A0E040640A040252AD,03,A5EB03E21F51F6A0E040640A040252AD,PASARKEMIS,KC,,3603010000,,,,,,
A5EB03E2356AF6A0E040640A040252AD,03,A5EB03E21F51F6A0E040640A040252AD,KRONJO,KC,,3603013000,,,,,,
A5EB03E2356BF6A0E040640A040252AD,03,A5EB03E21F51F6A0E040640A040252AD,SEPATAN,KC,,3603016000,,,,,,
A5EB03E2356CF6A0E040640A040252AD,03,A5EB03E21F51F6A0E040640A040252AD,TELUKNAGA,KC,,3603018000,,,,,,
A5EB03E2356DF6A0E040640A040252AD,03,A5EB03E21F51F6A0E040640A040252AD,KEMIRI,KC,,3603022000,,,,,,
A5EB03E2356EF6A0E040640A040252AD,03,A5EB03E21F51F6A0E040640A040252AD,JAYANTI,KC,,3603024000,,,,,,
A5EB03E2356FF6A0E040640A040252AD,03,A5EB03E220AEF6A0E040640A040252AD,CIOMAS,KC,,3604003000,,,,,,
A5EB03E23570F6A0E040640A040252AD,03,A5EB03E220AEF6A0E040640A040252AD,PETIR,KC,,3604006000,,,,,,
A5EB03E23571F6A0E040640A040252AD,03,A5EB03E220AEF6A0E040640A040252AD,PAMARAYAN,KC,,3604008000,,,,,,
A5EB03E23572F6A0E040640A040252AD,03,A5EB03E220AEF6A0E040640A040252AD,KRAGILAN,KC,,3604011000,,,,,,
A5EB03E23573F6A0E040640A040252AD,03,A5EB03E220AEF6A0E040640A040252AD,TAKTAKAN,KC,,3604014000,,,,,,
A5EB03E23574F6A0E040640A040252AD,03,A5EB03E220AEF6A0E040640A040252AD,ANYER,KC,,3604017000,,,,,,
A5EB03E23575F6A0E040640A040252AD,03,A5EB03E220AEF6A0E040640A040252AD,KASEMEN,KC,,3604020000,,,,,,
A5EB03E23576F6A0E040640A040252AD,03,A5EB03E220AEF6A0E040640A040252AD,CARENANG,KC,,3604023000,,,,,,
A5EB03E23577F6A0E040640A040252AD,03,A5EB03E220AEF6A0E040640A040252AD,CIPOCOK JAYA,KC,,3604026000,,,,,,
A5EB03E23578F6A0E040640A040252AD,03,A5EB03E220AEF6A0E040640A040252AD,TUNJUNG TEJA,KC,,3604029000,,,,,,
A5EB03E23579F6A0E040640A040252AD,03,A5EB03E220AFF6A0E040640A040252AD,TANGERANG,KC,,3671003000,,,,,,
A5EB03E2357AF6A0E040640A040252AD,01,A5EB03E2203EF6A0E040640A040252AD,PAKUALAMAN,KC,,3471008000,,,,,,
A5EB03E2357BF6A0E040640A040252AD,01,A5EB03E2203EF6A0E040640A040252AD,WIROBRAJAN,KC,,3471011000,,,,,,
A5EB03E2357CF6A0E040640A040252AD,01,A5EB03E2203EF6A0E040640A040252AD,TEGALREJO,KC,,3471014000,,,,,,
A5EB03E2357DF6A0E040640A040252AD,05,A5EB03E21FCAF6A0E040640A040252AD,MARAU,KC,,6104003000,,,,,,
A5EB03E2357EF6A0E040640A040252AD,05,A5EB03E21FCAF6A0E040640A040252AD,MATAN HILIR SELATAN,KC,,6104006000,,,,,,
A5EB03E22F19F6A0E040640A040252AD,05,A5EB03E22031F6A0E040640A040252AD,GADINGREJO,KC,,1805010000,,,,,,
A5EB03E22F1AF6A0E040640A040252AD,05,A5EB03E22031F6A0E040640A040252AD,PUGUNG,KC,,1805011000,,,,,,
A5EB03E22F1BF6A0E040640A040252AD,05,A5EB03E22031F6A0E040640A040252AD,SEMAKA,KC,,1805012000,,,,,,
A5EB03E22F1CF6A0E040640A040252AD,05,A5EB03E22031F6A0E040640A040252AD,KELUMBAYAN,KC,,1805013000,,,,,,
A5EB03E22F1DF6A0E040640A040252AD,05,A5EB03E22031F6A0E040640A040252AD,SUMBEREJO,KC,,1805014000,,,,,,
A5EB03E22F1EF6A0E040640A040252AD,05,A5EB03E22031F6A0E040640A040252AD,ULU BELU,KC,,1805015000,,,,,,
A5EB03E22F1FF6A0E040640A040252AD,05,A5EB03E22031F6A0E040640A040252AD,PEMATANG SAWA,KC,,1805016000,,,,,,
A5EB03E22F20F6A0E040640A040252AD,05,A5EB03E22031F6A0E040640A040252AD,ADILUWIH,KC,,1805017000,,,,,,
A5EB03E22F21F6A0E040640A040252AD,05,A5EB03E22032F6A0E040640A040252AD,MENGGALA,KC,,1806001000,,,,,,
A5EB03E22F22F6A0E040640A040252AD,05,A5EB03E22032F6A0E040640A040252AD,BANJAR AGUNG,KC,,1806002000,,,,,,
A5EB03E22F23F6A0E040640A040252AD,05,A5EB03E22032F6A0E040640A040252AD,GEDUNG AJI,KC,,1806003000,,,,,,
A5EB03E22F24F6A0E040640A040252AD,09,A5EB03E22034F6A0E040640A040252AD,YAPEN BARAT,KC,,8208001000,,,,,,
A5EB03E22F25F6A0E040640A040252AD,09,A5EB03E22034F6A0E040640A040252AD,YAPEN SELATAN,KC,,8208002000,,,,,,
A5EB03E22F26F6A0E040640A040252AD,09,A5EB03E22034F6A0E040640A040252AD,YAPEN TIMUR,KC,,8208003000,,,,,,
A5EB03E22F27F6A0E040640A040252AD,09,A5EB03E22034F6A0E040640A040252AD,ANGKAISERA,KC,,8208004000,,,,,,
A5EB03E23764F6A0E040640A040252AD,09,A5EB03E220EFF6A0E040640A040252AD,KLABOT,KC,,8401015000,,,,,,
A5EB03E23765F6A0E040640A040252AD,09,A5EB03E220EFF6A0E040640A040252AD,KLAWAK,KC,,8401016000,,,,,,
A5EB03E23766F6A0E040640A040252AD,09,A5EB03E220EFF6A0E040640A040252AD,MARIATE,KC,,8401017000,,,,,,
A5EB03E22EC2F6A0E040640A040252AD,07,A5EB03E2202CF6A0E040640A040252AD,MULAK ULU,KC,,1604011000,,,,,,
A5EB03E22EC3F6A0E040640A040252AD,07,A5EB03E2202CF6A0E040640A040252AD,LINTANG KANAN,KC,,1604012000,,,,,,
A5EB03E22EC4F6A0E040640A040252AD,07,A5EB03E2202CF6A0E040640A040252AD,PASEMAH AIR KERUH,KC,,1604013000,,,,,,
A5EB03E22EC5F6A0E040640A040252AD,07,A5EB03E2202CF6A0E040640A040252AD,TALANG PADANG,KC,,1604014000,,,,,,
A5EB03E22EC6F6A0E040640A040252AD,02,A5EB03E2201DF6A0E040640A040252AD,KARE,KC,,3519006000,,,,,,
A5EB03E22EC7F6A0E040640A040252AD,02,A5EB03E2201DF6A0E040640A040252AD,GEMARANG,KC,,3519007000,,,,,,
A5EB03E22EC8F6A0E040640A040252AD,02,A5EB03E2201DF6A0E040640A040252AD,SARADAN,KC,,3519008000,,,,,,
A5EB03E22EC9F6A0E040640A040252AD,02,A5EB03E2201DF6A0E040640A040252AD,PILANGKENCENG,KC,,3519009000,,,,,,
A5EB03E22ECAF6A0E040640A040252AD,02,A5EB03E2201DF6A0E040640A040252AD,MEJAYAN,KC,,3519010000,,,,,,
A5EB03E22ECBF6A0E040640A040252AD,02,A5EB03E2201DF6A0E040640A040252AD,WONOASRI,KC,,3519011000,,,,,,
A5EB03E22ECCF6A0E040640A040252AD,02,A5EB03E2201DF6A0E040640A040252AD,BALEREJO,KC,,3519012000,,,,,,
A5EB03E22ECDF6A0E040640A040252AD,02,A5EB03E2201DF6A0E040640A040252AD,MADIUN,KC,,3519013000,,,,,,
A5EB03E22ECEF6A0E040640A040252AD,02,A5EB03E2201DF6A0E040640A040252AD,SAWAHAN,KC,,3519014000,,,,,,
A5EB03E22ECFF6A0E040640A040252AD,02,A5EB03E2201DF6A0E040640A040252AD,JIWAN,KC,,3519015000,,,,,,
A5EB03E22ED0F6A0E040640A040252AD,02,A5EB03E2202DF6A0E040640A040252AD,PONCOL,KC,,3520001000,,,,,,
A5EB03E22ED1F6A0E040640A040252AD,02,A5EB03E2202DF6A0E040640A040252AD,PARANG,KC,,3520002000,,,,,,
A5EB03E22ED2F6A0E040640A040252AD,02,A5EB03E2202DF6A0E040640A040252AD,LEMBEYAN,KC,,3520003000,,,,,,
A5EB03E22ED3F6A0E040640A040252AD,02,A5EB03E2202DF6A0E040640A040252AD,TAKERAN,KC,,3520004000,,,,,,
A5EB03E22ED4F6A0E040640A040252AD,02,A5EB03E2202DF6A0E040640A040252AD,KAWEDANAN,KC,,3520005000,,,,,,
A5EB03E22ED5F6A0E040640A040252AD,02,A5EB03E2202DF6A0E040640A040252AD,MAGETAN,KC,,3520006000,,,,,,
A5EB03E22ED6F6A0E040640A040252AD,02,A5EB03E2202DF6A0E040640A040252AD,PLAOSAN,KC,,3520007000,,,,,,
A5EB03E22ED7F6A0E040640A040252AD,02,A5EB03E2202DF6A0E040640A040252AD,PANEKAN,KC,,3520008000,,,,,,
A5EB03E22ED8F6A0E040640A040252AD,02,A5EB03E2202DF6A0E040640A040252AD,SUKOMORO,KC,,3520009000,,,,,,
A5EB03E22ED9F6A0E040640A040252AD,02,A5EB03E2202DF6A0E040640A040252AD,BENDO,KC,,3520010000,,,,,,
A5EB03E22EDAF6A0E040640A040252AD,02,A5EB03E2202DF6A0E040640A040252AD,MAOSPATI,KC,,3520011000,,,,,,
A5EB03E22EDBF6A0E040640A040252AD,02,A5EB03E2202DF6A0E040640A040252AD,KARANGREJO,KC,,3520012000,,,,,,
A5EB03E22EDCF6A0E040640A040252AD,02,A5EB03E2202DF6A0E040640A040252AD,KARANGMOJO,KC,,3520013000,,,,,,
A5EB03E22EDDF6A0E040640A040252AD,02,A5EB03E2202DF6A0E040640A040252AD,NGARIBOYO,KC,,3520014000,,,,,,
A5EB03E22EDEF6A0E040640A040252AD,02,A5EB03E2202DF6A0E040640A040252AD,KARAS,KC,,3520015000,,,,,,
A5EB03E22EE0F6A0E040640A040252AD,02,A5EB03E2202DF6A0E040640A040252AD,BARAT,KC,,3520017000,,,,,,
A5EB03E22EE1F6A0E040640A040252AD,02,A5EB03E2202EF6A0E040640A040252AD,SINE,KC,,3521001000,,,,,,
A5EB03E22EE2F6A0E040640A040252AD,02,A5EB03E2202EF6A0E040640A040252AD,NGRAMBE,KC,,3521002000,,,,,,
A5EB03E22EE3F6A0E040640A040252AD,02,A5EB03E2202EF6A0E040640A040252AD,JOGOROGO,KC,,3521003000,,,,,,
A5EB03E22EE4F6A0E040640A040252AD,02,A5EB03E2202EF6A0E040640A040252AD,KENDAL,KC,,3521004000,,,,,,
A5EB03E22EE5F6A0E040640A040252AD,02,A5EB03E2202EF6A0E040640A040252AD,GENENG,KC,,3521005000,,,,,,
A5EB03E22EE6F6A0E040640A040252AD,02,A5EB03E2202EF6A0E040640A040252AD,KWADUNGAN,KC,,3521006000,,,,,,
A5EB03E22EE7F6A0E040640A040252AD,02,A5EB03E2202EF6A0E040640A040252AD,PANGKUR,KC,,3521007000,,,,,,
A5EB03E22EE8F6A0E040640A040252AD,02,A5EB03E2202EF6A0E040640A040252AD,KARANGJATI,KC,,3521008000,,,,,,
A5EB03E22EE9F6A0E040640A040252AD,02,A5EB03E2202EF6A0E040640A040252AD,BRINGIN,KC,,3521009000,,,,,,
A5EB03E22EEAF6A0E040640A040252AD,02,A5EB03E2202EF6A0E040640A040252AD,PADAS,KC,,3521010000,,,,,,
A5EB03E22EEBF6A0E040640A040252AD,02,A5EB03E2202EF6A0E040640A040252AD,NGAWI,KC,,3521011000,,,,,,
A5EB03E22EECF6A0E040640A040252AD,02,A5EB03E2202EF6A0E040640A040252AD,PARON,KC,,3521012000,,,,,,
A5EB03E22EEDF6A0E040640A040252AD,02,A5EB03E2202EF6A0E040640A040252AD,KEDUNGGALAR,KC,,3521013000,,,,,,
A5EB03E22EEEF6A0E040640A040252AD,02,A5EB03E2202EF6A0E040640A040252AD,PITU,KC,,3521014000,,,,,,
A5EB03E22EEFF6A0E040640A040252AD,02,A5EB03E2202EF6A0E040640A040252AD,WIDODAREN,KC,,3521015000,,,,,,
A5EB03E22EF0F6A0E040640A040252AD,02,A5EB03E2202EF6A0E040640A040252AD,MANTINGAN,KC,,3521016000,,,,,,
A5EB03E232A8F6A0E040640A040252AD,03,A5EB03E2207BF6A0E040640A040252AD,CURUG,KC,,3673003000,,,,,,
A5EB03E232A9F6A0E040640A040252AD,03,A5EB03E2207BF6A0E040640A040252AD,KASEMEN,KC,,3673004000,,,,,,
A5EB03E232AAF6A0E040640A040252AD,03,A5EB03E2207BF6A0E040640A040252AD,TAKTAKAN,KC,,3673005000,,,,,,
A5EB03E232ABF6A0E040640A040252AD,03,A5EB03E2207BF6A0E040640A040252AD,WALANTAKA,KC,,3673006000,,,,,,
A5EB03E232ACF6A0E040640A040252AD,11,A5EB03E2207CF6A0E040640A040252AD,BELANG,KC,,7108001000,,,,,,
A5EB03E232ADF6A0E040640A040252AD,11,A5EB03E2207CF6A0E040640A040252AD,PUSOMAEN,KC,,7108002000,,,,,,
A5EB03E232AEF6A0E040640A040252AD,11,A5EB03E2207CF6A0E040640A040252AD,RATAHAN,KC,,7108003000,,,,,,
A5EB03E232AFF6A0E040640A040252AD,11,A5EB03E2207CF6A0E040640A040252AD,RATATOTOK,KC,,7108004000,,,,,,
A5EB03E232B0F6A0E040640A040252AD,11,A5EB03E2207CF6A0E040640A040252AD,TOMBATU,KC,,7108005000,,,,,,
A5EB03E232B1F6A0E040640A040252AD,11,A5EB03E2207CF6A0E040640A040252AD,TOULUAAN,KC,,7108006000,,,,,,
A5EB03E232B2F6A0E040640A040252AD,09,A5EB03E220F6F6A0E040640A040252AD,SORONG UTARA,KC,,8471005000,,,,,,
A5EB03E232B3F6A0E040640A040252AD,10,A5EB03E2215DF6A0E040640A040252AD,LEWOLEBA,KC,,5313009000,,,,,,
A5EB03E232B4F6A0E040640A040252AD,09,A5EB03E22133F6A0E040640A040252AD,KAIS,KC,,8402012000,,,,,,
A5EB03E232B5F6A0E040640A040252AD,09,A5EB03E22133F6A0E040640A040252AD,SEREMUK,KC,,8402013000,,,,,,
A5EB03E232B6F6A0E040640A040252AD,09,A5EB03E22133F6A0E040640A040252AD,WAYER,KC,,8402014000,,,,,,
A5EB03E232B7F6A0E040640A040252AD,09,A5EB03E22135F6A0E040640A040252AD,TELUK MAYALIBIT,KC,,8404016000,,,,,,
A5EB03E232B8F6A0E040640A040252AD,09,A5EB03E22135F6A0E040640A040252AD,WAIGEO TIMUR,KC,,8404017000,,,,,,
A5EB03E2354AF6A0E040640A040252AD,07,A5EB03E220C5F6A0E040640A040252AD,MUARA SAHUNG,KC,,1704014000,,,,,,
A5EB03E2354BF6A0E040640A040252AD,07,A5EB03E220C5F6A0E040640A040252AD,TETAP,KC,,1704015000,,,,,,
A5EB03E2354CF6A0E040640A040252AD,07,A5EB03E220A8F6A0E040640A040252AD,PRABUMULIH TIMUR,KC,,1674002000,,,,,,
A5EB03E2354DF6A0E040640A040252AD,12,A5EB03E21F9EF6A0E040640A040252AD,PANGEAN,KC,,1409010000,,,,,,
A5EB03E234CAF6A0E040640A040252AD,11,A5EB03E220A0F6A0E040640A040252AD,PAGUYAMAN,KC,,7501005000,,,,,,
A5EB03E23794F6A0E040640A040252AD,09,A5EB03E22166F6A0E040640A040252AD,KURIK,KC,,8201005000,,,,,,
A5EB03E23795F6A0E040640A040252AD,09,A5EB03E22166F6A0E040640A040252AD,ULILIN,KC,,8201007000,,,,,,
A5EB03E23796F6A0E040640A040252AD,09,A5EB03E22166F6A0E040640A040252AD,SOTA,KC,,8201010000,,,,,,
A5EB03E23797F6A0E040640A040252AD,09,A5EB03E220E0F6A0E040640A040252AD,ASSOLOGAIMA,KC,,8202004000,,,,,,
A5EB03E23798F6A0E040640A040252AD,09,A5EB03E22065F6A0E040640A040252AD,PIRIME,KC,,8227014000,,,,,,
A5EB03E23799F6A0E040640A040252AD,09,A5EB03E220E0F6A0E040640A040252AD,APALAPSILI,KC,,8202012000,,,,,,
A5EB03E2379AF6A0E040640A040252AD,09,A5EB03E220E0F6A0E040640A040252AD,OKSIBIL,KC,,8202016000,,,,,,
A5EB03E2379BF6A0E040640A040252AD,09,A5EB03E22167F6A0E040640A040252AD,UNURUM GUAY,KC,,8203001000,,,,,,
A5EB03E2379CF6A0E040640A040252AD,09,A5EB03E22167F6A0E040640A040252AD,NIMBORAN,KC,,8203004000,,,,,,
A5EB03E2379DF6A0E040640A040252AD,09,A5EB03E22167F6A0E040640A040252AD,SENTANI,KC,,8203007000,,,,,,
A5EB03E2379EF6A0E040640A040252AD,09,A5EB03E22167F6A0E040640A040252AD,SENTANI BARAT,KC,,8203010000,,,,,,
A5EB03E2379FF6A0E040640A040252AD,09,A5EB03E22168F6A0E040640A040252AD,UWAPA,KC,,8204002000,,,,,,
A5EB03E237A0F6A0E040640A040252AD,09,A5EB03E22168F6A0E040640A040252AD,NAPAN,KC,,8204004000,,,,,,
A5EB03E237A1F6A0E040640A040252AD,09,A5EB03E22168F6A0E040640A040252AD,SUKIKAI,KC,,8204007000,,,,,,
A5EB03E237A2F6A0E040640A040252AD,09,A5EB03E22168F6A0E040640A040252AD,SIRIWO,KC,,8204010000,,,,,,
A5EB03E237A3F6A0E040640A040252AD,09,A5EB03E22037F6A0E040640A040252AD,SINAK,KC,,8211003000,,,,,,
A5EB03E22EFFF6A0E040640A040252AD,02,A5EB03E2202FF6A0E040640A040252AD,KAPAS,KC,,3522014000,,,,,,
A5EB03E22F00F6A0E040640A040252AD,02,A5EB03E2202FF6A0E040640A040252AD,BOJONEGORO,KC,,3522015000,,,,,,
A5EB03E22F01F6A0E040640A040252AD,02,A5EB03E2202FF6A0E040640A040252AD,TRUCUK,KC,,3522016000,,,,,,
A5EB03E22F02F6A0E040640A040252AD,02,A5EB03E2202FF6A0E040640A040252AD,DANDER,KC,,3522017000,,,,,,
A5EB03E22F03F6A0E040640A040252AD,02,A5EB03E2202FF6A0E040640A040252AD,KALITIDU,KC,,3522019000,,,,,,
A5EB03E22F04F6A0E040640A040252AD,02,A5EB03E2202FF6A0E040640A040252AD,MALO,KC,,3522020000,,,,,,
A5EB03E22F05F6A0E040640A040252AD,02,A5EB03E2202FF6A0E040640A040252AD,PURWOSARI,KC,,3522021000,,,,,,
A5EB03E22F06F6A0E040640A040252AD,02,A5EB03E2202FF6A0E040640A040252AD,KASIMAN,KC,,3522023000,,,,,,
A5EB03E22F07F6A0E040640A040252AD,02,A5EB03E2202FF6A0E040640A040252AD,SUKOSEWU,KC,,3522024000,,,,,,
A5EB03E22F08F6A0E040640A040252AD,02,A5EB03E2202FF6A0E040640A040252AD,SEKAR,KC,,3522025000,,,,,,
A5EB03E22F09F6A0E040640A040252AD,02,A5EB03E2202FF6A0E040640A040252AD,KEDEWANAN,KC,,3522027000,,,,,,
A5EB03E22F0AF6A0E040640A040252AD,05,A5EB03E2200AF6A0E040640A040252AD,SEKICAU,KC,,1804012000,,,,,,
A5EB03E22F0BF6A0E040640A040252AD,05,A5EB03E2200AF6A0E040640A040252AD,SUOH,KC,,1804013000,,,,,,
A5EB03E22F0CF6A0E040640A040252AD,05,A5EB03E2200AF6A0E040640A040252AD,WAY TENONG,KC,,1804014000,,,,,,
A5EB03E22F0DF6A0E040640A040252AD,05,A5EB03E2200AF6A0E040640A040252AD,WAY MENGAKU,KC,,1804015000,,,,,,
A5EB03E22F0EF6A0E040640A040252AD,05,A5EB03E2200AF6A0E040640A040252AD,LIWA,KC,,1804016000,,,,,,
